Rank	Score	Type	ID	Name	Description
7287	-69.82	cp	BRD-K00959089	thenoyltrifluoroacetone	Chelating agent
7292	-70.04	cp	BRD-K43149758	myricetin	Androgen receptor agonist
7295	-70.12	cp	BRD-K80527266	triacsin-c	Adrenergic receptor antagonist
7298	-70.15	cp	BRD-K36395411	SB-206553	Serotonin receptor antagonist
7303	-70.32	cp	BRD-A16478930	amcinonide	Glucocorticoid receptor agonist
7304	-70.32	cp	BRD-U68942961	JW-7-24-1	LCK Inhibitor
7305	-70.33	cp	BRD-K54665485	R-59022	Diacylglycerol kinase inhibitor
7306	-70.35	cp	BRD-A83892713	rifampicin	RNA polymerase inhibitor
7307	-70.46	cp	BRD-K05901394	terguride	Dopamine receptor agonist
7312	-70.6	cp	BRD-M30523314	vinorelbine	Tubulin inhibitor
7313	-70.65	cp	BRD-A17065207	brefeldin-a	Protein synthesis inhibitor
7317	-70.85	cp	BRD-K78599730	manumycin-a	Farnesyltransferase inhibitor
7319	-70.97	cp	BRD-K63915849	AS-604850	PI3K inhibitor
7320	-71.02	cp	BRD-K85985071	ellipticine	Topoisomerase inhibitor
7323	-71.11	cp	BRD-A82238138	budesonide	Glucocorticoid receptor agonist
7325	-71.45	cp	BRD-K35559145	levomepromazine	Dopamine receptor antagonist
7334	-71.74	cp	BRD-K76810206	nicergoline	Adrenergic receptor antagonist
7343	-72.05	cp	BRD-K50168500	canertinib	EGFR inhibitor
7355	-72.75	cp	BRD-A68589262	troxipide	Glucosamine synthetase stimulant
7356	-72.75	cp	BRD-A19633847	perhexiline	Carnitine palmitoyltransferase inhibitor
7359	-72.81	cp	BRD-A70514680	articaine	Local anesthetic
7361	-72.86	cp	BRD-K08554278	bisbenzimide	DNA binding agent
7367	-73.2	cp	BRD-K76907295	VU-0418947-2	HIF modulator
7373	-73.48	cp	BRD-K75089421	procainamide	Sodium channel blocker
7380	-73.81	cp	BRD-K15868788	SDZ-205-557	Serotonin receptor antagonist
7381	-73.82	cp	BRD-K25906698	immepip	Histamine receptor agonist
7383	-73.97	cp	BRD-K07691486	roscovitine	CDK inhibitor
7387	-74.09	cp	BRD-K49294207	BIBU-1361	EGFR inhibitor
7390	-74.27	cp	BRD-A87606379	nadolol	Adrenergic receptor antagonist
7391	-74.35	cp	BRD-K06593056	LE-135	Retinoid receptor agonist
7394	-74.43	cp	BRD-K15933101	ropinirole	Dopamine receptor agonist
7395	-74.46	cp	BRD-K95901403	XL-147	PI3K inhibitor
7396	-74.49	cp	BRD-A92439610	triamcinolone	Glucocorticoid receptor agonist
7402	-74.91	cp	BRD-A22143024	estropipate	Estrogen receptor agonist
7404	-75.04	cp	BRD-K64606589	apicidin	HDAC inhibitor
7407	-75.21	cp	BRD-K99447003	enalaprilat	ACE inhibitor
7409	-75.31	cp	BRD-A48809242	IB-MECA	Adenosine receptor agonist
7412	-75.46	cp	BRD-K01567962	pyrazolanthrone	JNK inhibitor
7413	-75.55	cp	BRD-K09255212	clioquinol	Chelating agent
7414	-75.57	cp	BRD-K82143716	flucytosine	Antifungal
7417	-75.63	cp	BRD-K91601245	mercaptopurine	Immunosuppressant
7420	-75.75	cp	BRD-K63979671	etifenin	Compound used in hepatobiliary scans of the liver
7422	-75.81	cp	BRD-K08924299	palonosetron	Serotonin receptor antagonist
7424	-75.82	cp	BRD-K64890080	BI-2536	PLK inhibitor
7427	-75.93	cp	BRD-K98490050	amsacrine	Topoisomerase inhibitor
7429	-75.99	cp	BRD-A13133631	fluorometholone	Glucocorticoid receptor agonist
7433	-76.11	cp	BRD-K14618467	IKK-16	IKK inhibitor
7434	-76.15	cp	BRD-K62310379	fluticasone	Glucocorticoid receptor agonist
7437	-76.35	cp	BRD-A09539288	homatropine	Acetylcholine receptor antagonist
7440	-76.62	cp	BRD-K34608650	BRD-K34608650	Cannabinoid receptor agonist
7446	-76.85	cp	BRD-A02710418	meptazinol	Opioid receptor agonist
7448	-76.95	cp	BRD-K17008822	BD-1008	Sigma receptor antagonist
7449	-77	cp	BRD-K86887724	dofetilide	Potassium channel blocker
7450	-77.04	cp	BRD-K71823332	epothilone-a	Microtubule stabilizing agent
7461	-77.86	cp	BRD-K35573744	erbstatin-analog	EGFR inhibitor
7465	-78.03	cp	BRD-A26002865	verrucarin-a	Protein synthesis inhibitor
7466	-78.15	cp	BRD-A51182606	chloramphenicol	Protein synthesis inhibitor
7468	-78.2	cp	BRD-M86331534	pyrvinium-pamoate	AKT inhibitor
7472	-78.38	cp	BRD-A67862938	naftidrofuryl	Adrenergic receptor antagonist
7474	-78.43	cp	BRD-U37049823	HG-6-64-01	RAF inhibitor
7476	-78.48	cp	BRD-K02227374	milnacipran	Serotonin reuptake inhibitor
7477	-78.52	cp	BRD-K19309090	SR-95639A	Acetylcholine receptor agonist
7478	-78.54	cp	BRD-A74771556	nikkomycin	Chitin inhibitor
7481	-78.62	cp	BRD-K59184148	SB-216763	Glycogen synthase kinase inhibitor
7482	-78.7	cp	BRD-K40919711	BAPTA-AM	Potassium channel blocker
7483	-78.77	cp	BRD-A18043272	phensuximide	Succinimide antiepileptic
7484	-78.81	cp	BRD-A75935363	atracurium	Acetylcholine receptor antagonist
7488	-78.96	cp	BRD-K68756823	FR-180204	-666
7490	-79.04	cp	BRD-K13544237	r(-)-propylnorapomorphine	Dopamine receptor agonist
7491	-79.04	cp	BRD-A71157293	fursultiamine	Vitamin B
7496	-79.11	cp	BRD-A02990301	lofexidine	Adrenergic receptor agonist
7497	-79.21	cp	BRD-K04923131	GSK-3-inhibitor-IX	Glycogen synthase kinase inhibitor
7500	-79.39	cp	BRD-K73982490	BI-78D3	JNK inhibitor
7503	-79.49	cp	BRD-K87573634	propylpyrazole	Estrogen receptor agonist
7504	-79.53	cp	BRD-K59773493	benzohydroxamic-acid	Antifungal
7505	-79.53	cp	BRD-A17448384	beclometasone	Glucocorticoid receptor agonist
7506	-79.54	cp	BRD-K84266862	BRL-50481	Phosphodiesterase inhibitor
7507	-79.55	cp	BRD-K03600606	catechin	Beta secretase inhibitor
7513	-79.64	cp	BRD-A62809825	thapsigargin	ATPase inhibitor
7515	-79.73	cp	BRD-K24576554	AT-9283	JAK inhibitor
7516	-79.84	cp	BRD-A59808129	guggulsterone	Cholesterol inhibitor
7518	-80.12	cp	BRD-K70881766	solanine	Acetylcholinesterase inhibitor
7519	-80.12	cp	BRD-A02189320	met-leu-phe	-666
7520	-80.17	cp	BRD-A10715913	sulpiride	Dopamine receptor antagonist
7522	-80.28	cp	BRD-K82941592	rosuvastatin	HMGCR inhibitor
7526	-80.47	cp	BRD-K45861246	azaperone	Dopamine receptor antagonist
7527	-80.54	cp	BRD-K06753942	nobiletin	MEK inhibitor
7538	-81.27	cp	BRD-K86595100	chlordiazepoxide	Benzodiazepine receptor agonist
7540	-81.38	cp	BRD-A25067867	benzatropine	Acetylcholine receptor antagonist
7542	-81.46	cp	BRD-A41519720	ezetimibe	Niemann-Pick C1-like 1 protein antagonist
7544	-81.55	cp	BRD-K10098805	rhapontin	Apoptosis stimulant
7545	-81.56	cp	BRD-A67373739	AICA-ribonucleotide	AMPK activator
7550	-81.75	cp	BRD-A00100033	nifurtimox	DNA inhibitor
7551	-81.79	cp	BRD-K00610438	altanserin	Serotonin receptor antagonist
7554	-81.98	cp	BRD-K87932577	CDK1-5-inhibitor	CDK inhibitor
7555	-81.99	cp	BRD-A69636825	diltiazem	Calcium channel blocker
7557	-82.08	cp	BRD-K83972459	JWE-035	Aurora kinase inhibitor
7560	-82.18	cp	BRD-K21971034	OM-137	Aurora kinase inhibitor
7562	-82.4	cp	BRD-K63828191	raloxifene	Estrogen receptor antagonist
7568	-82.74	cp	BRD-A19736161	ondansetron	Serotonin receptor antagonist
7574	-82.98	cp	BRD-K13927029	retinol	Retinoid receptor ligand
7583	-83.42	cp	BRD-K27871032	lysergol	Ergoline alkaloid
7586	-83.72	cp	BRD-K10670311	sulfasalazine	Antirheumatic
7592	-84.01	cp	BRD-K78633253	EXO-1	ARF inhibitor
7593	-84.05	cp	BRD-A61470182	n-formylmethionylalanine	macrophage activator
7595	-84.34	cp	BRD-K19295594	gossypol	BCL inhibitor
7597	-84.36	cp	BRD-K70487031	flupentixol	Dopamine receptor antagonist
7603	-84.55	cp	BRD-K25394294	oxaprozin	Cyclooxygenase inhibitor
7604	-84.57	cp	BRD-K92984783	melperone	Serotonin receptor antagonist
7611	-85.24	cp	BRD-K29582115	ziprasidone	Dopamine receptor antagonist
7617	-85.54	cp	BRD-K37848908	ceforanide	Penicillin binding protein inhibitor
7618	-85.61	cp	BRD-M72442222	vicriviroc	CC chemokine receptor antagonist
7619	-85.65	cp	BRD-K88871508	lisuride	Dopamine receptor agonist
7628	-86.01	cp	BRD-K19136521	indirubin	CDK inhibitor
7631	-86.12	cp	BRD-K66876909	linezolid	Bacterial 50S ribosomal subunit inhibitor
7632	-86.16	cp	BRD-K26548821	quinpirole	Dopamine receptor agonist
7637	-86.33	cp	BRD-A29437505	RWJ-21757	TLR agonist
7643	-86.59	cp	BRD-K88741031	methyl-2,5-dihydroxycinnamate	EGFR inhibitor
7646	-86.71	cp	BRD-K85925969	zalcitabine	Nucleoside reverse transcriptase inhibitor
7648	-86.95	cp	BRD-A78360835	cercosporin	Photoactivated toxin
7654	-87.2	cp	BRD-K59522102	piperine	Monoamine oxidase inhibitor
7655	-87.2	cp	BRD-K16406336	methylene-blue	Guanylyl cyclase inhibitor
7658	-87.32	cp	BRD-K13261168	LY-16350	Dopamine receptor agonist
7659	-87.4	cp	BRD-A78391468	prednisolone	Glucocorticoid receptor agonist
7663	-87.45	cp	BRD-A85280935	quinpirole	Dopamine receptor agonist
7665	-87.49	cp	BRD-A37837077	cyclazosin	Adrenergic receptor antagonist
7666	-87.5	cp	BRD-K81709173	halcinonide	Glucocorticoid receptor agonist
7668	-87.61	cp	BRD-A26095496	clobetasol	Glucocorticoid receptor agonist
7670	-87.76	cp	BRD-K14693417	cinchonine	P-glycoprotein inhibitor
7678	-88.25	cp	BRD-K35240538	methylprednisolone	Glucocorticoid receptor agonist
7689	-88.82	cp	BRD-K75699339	rizatriptan	Serotonin receptor agonist
7694	-88.96	cp	BRD-K94070024	depomedrol	Glucocorticoid receptor agonist
7704	-89.5	cp	BRD-K78485176	olmesartan	Angiotensin receptor antagonist
7710	-89.76	cp	BRD-K12513978	fenbufen	Cyclooxygenase inhibitor
7711	-89.8	cp	BRD-K37206356	rhamnetin	HDAC inhibitor
7714	-90.11	cp	BRD-K60230970	MG-132	Proteasome inhibitor
7722	-90.39	cp	BRD-A73368467	fexofenadine	Histamine receptor antagonist
7723	-90.56	cp	BRD-K18895904	olanzapine	Dopamine receptor antagonist
7726	-90.76	cp	BRD-K06208435	YS-035	Calcium channel blocker
7728	-90.8	cp	BRD-K11540476	EMF-BCA1-64	Caspase inhibitor
7731	-91.03	cp	BRD-K76534306	enrofloxacin	Bacterial DNA gyrase inhibitor
7733	-91.12	cp	BRD-A67748489	K3644	Kinesin-like spindle protein inhibitor
7735	-91.27	cp	BRD-K13211965	L-741742	Dopamine receptor antagonist
7736	-91.36	cp	BRD-K59456551	methotrexate	Dihydrofolate reductase inhibitor
7739	-91.42	cp	BRD-K12502280	TG-101348	FLT3 inhibitor
7741	-91.57	cp	BRD-K78659596	MLN-2238	Proteasome inhibitor
7744	-91.72	cp	BRD-K39987650	bisacodyl	Laxative
7745	-91.76	cp	BRD-K48427617	U-0124	MEK inhibitor
7748	-91.85	cp	BRD-K34441861	moexipril	ACE inhibitor
7750	-91.99	cp	BRD-K64670467	JNJ-16259685	Glutamate receptor antagonist
7754	-92.17	cp	BRD-K24859147	KIN001-242	Protein kinase inhibitor
7760	-92.46	cp	BRD-K37798499	etoposide	Topoisomerase inhibitor
7761	-92.49	cp	BRD-K79404599	enzastaurin	PKC inhibitor
7765	-92.59	cp	BRD-K70490179	rimcazole	Sigma receptor antagonist
7770	-93	cp	BRD-A33833419	TER-14687	Inhibitor of translocation of PKCq in T cells
7771	-93.02	cp	BRD-A04352665	maraviroc	CC chemokine receptor antagonist
7777	-93.24	cp	BRD-A90131694	alclometasone	Glucocorticoid receptor agonist
7778	-93.28	cp	BRD-K92492521	LY-255283	Leukotriene receptor antagonist
7779	-93.33	cp	BRD-K47679368	bromfenac	Cyclooxygenase inhibitor
7789	-93.98	cp	BRD-K94325918	kinetin-riboside	Apoptosis stimulant
7793	-94.13	cp	BRD-A31800922	procyclidine	Acetylcholine receptor antagonist
7799	-94.35	cp	BRD-K29113274	ketoconazole	Sterol demethylase inhibitor
7806	-94.72	cp	BRD-A53952395	prilocaine	Local anesthetic
7808	-94.76	cp	BRD-A25687296	emetine	Protein synthesis inhibitor
7810	-94.78	cp	BRD-K66896231	BRD-K66896231	Acetylcholinesterase inhibitor
7811	-94.88	cp	BRD-K21520694	sulfacetamide	PABA antagonist
7812	-94.9	cp	BRD-K68867920	quetiapine	Dopamine receptor antagonist
7820	-95.04	cp	BRD-K06792661	narciclasine	Coflilin signaling pathway activator
7828	-95.71	cp	BRD-K11717138	benzbromarone	Chloride channel blocker
7837	-95.98	cp	BRD-A23290232	westcort	Glucocorticoid receptor agonist
7841	-96.08	cp	BRD-U86922168	QL-XII-47	BTK inhibitor
7849	-96.36	cp	BRD-K73196317	urapidil	Adrenergic receptor antagonist
7851	-96.39	cp	BRD-K64800655	PHA-793887	CDK inhibitor
7866	-96.85	cp	BRD-K67578145	GDC-0879	RAF inhibitor
7868	-96.91	cp	BRD-A81772229	simvastatin	HMGCR inhibitor
7869	-96.96	cp	BRD-A06352508	SB-218078	CHK inhibitor
7870	-97	cp	BRD-A41722204	sulmazole	Adenosine receptor antagonist
7872	-97.08	cp	BRD-K30296925	flavokavain-b	Antineoplastic
7874	-97.12	cp	BRD-K76674262	homoharringtonine	Protein synthesis inhibitor
7875	-97.17	cp	BRD-K08502430	angiogenesis-inhibitor	Angiogenesis inhibitor
7879	-97.24	cp	BRD-A75479906	rimantadine	Antiviral
7893	-97.79	cp	BRD-K22947005	dexbrompheniramine	Histamine receptor antagonist
7897	-97.89	cp	BRD-K66792149	quinoclamine	Algicide
7900	-98.13	cp	BRD-K00656370	6-aminochrysene	Transferase inhibitor
7911	-98.44	cp	BRD-K01436366	XMD-1150	Leucine rich repeat kinase inhibitor
7919	-98.61	cp	BRD-K94176593	TWS-119	Glycogen synthase kinase inhibitor
7923	-98.73	cp	BRD-K10065684	dantron	Laxative
7937	-99.09	cp	BRD-A88774919	doxycycline	Bacterial 30S ribosomal subunit inhibitor
7939	-99.11	cp	BRD-A14966924	alaproclate	Serotonin receptor antagonist
7950	-99.46	cp	BRD-K08640512	RS-100329	Adrenergic receptor antagonist
7962	-99.79	cp	BRD-K66019333	oxantel	Anthelmintic
7963	-99.8	cp	BRD-K72264770	QW-BI-011	Histone lysine methyltransferase inhibitor
7977	-99.98	cp	BRD-K40990712	hexamethyleneamiloride	Sodium/hydrogen antiport inhibitor
